CoC_Number,Year,weighted median income,weighted median rent,total population,tract count,CoC Name,Overall Homeless,Sheltered Total Homeless,Unsheltered Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Poverty_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Unemployment_Rate,Average Temperature,"Beds (ES, TH, SH)"
NY-503,2023,89184.47964004643,1340.891373416959,315374.0,85.0,Albany City & County CoC,889.0,788.0,101.0,592.0,297.0,12.60151026,9.946271502,44.92024924,43.46972294,5.368556685,30.5,473.0
NY-504,2007,42839.31870852729,586.6214841041893,80776.0,21.0,Cattaragus County CoC,142.0,104.0,38.0,95.0,47.0,,,,,,,
NY-504,2008,42839.31870852729,586.6214841041893,80776.0,21.0,Cattaragus County CoC,69.0,54.0,15.0,48.0,21.0,,,,,,,
NY-504,2009,42839.31870852729,586.6214841041893,80776.0,21.0,Cattaragus County CoC,74.0,57.0,17.0,47.0,27.0,,,,,,,
NY-504,2010,42839.31870852729,586.6214841041893,80776.0,21.0,Cattaragus County CoC,118.0,64.0,54.0,35.0,83.0,,,,,,,
NY-504,2011,43178.115373145454,599.642486145282,80478.0,21.0,Cattaragus County CoC,40.0,39.0,1.0,14.0,26.0,,,,,,,
NY-504,2012,43796.65542748796,618.7710874934511,80166.0,21.0,Cattaragus County CoC,38.0,37.0,1.0,11.0,27.0,,,,,,,
NY-504,2013,43260.15132626826,619.3977425221045,79735.0,21.0,Cattaragus County CoC,47.0,45.0,2.0,13.0,34.0,,,,,,,
NY-504,2014,44199.53309318992,623.3221910147738,79397.0,21.0,Cattaragus County CoC,33.0,31.0,2.0,12.0,21.0,,,,,,,
NY-504,2015,43538.26498822218,635.6998936197158,78962.0,21.0,Cattaragus County CoC,41.0,41.0,0.0,18.0,23.0,,,,,,,
NY-504,2016,44778.8271851833,629.928706086159,78506.0,21.0,Cattaragus County CoC,27.0,27.0,0.0,20.0,7.0,,,,,,,
NY-504,2017,45957.06605692357,626.3195778701631,78175.0,21.0,Cattaragus County CoC,34.0,34.0,0.0,24.0,10.0,,,,,,,
NY-504,2018,47571.50545786886,645.6527302216616,77686.0,21.0,Cattaragus County CoC,33.0,33.0,0.0,21.0,12.0,,,,,,,
NY-505,2007,52176.61605000337,712.8266914782661,666355.0,188.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",795.0,762.0,33.0,634.0,161.0,13.44935153,10.83115833,32.62013371,47.09532692,7.34561314,25.2,1486.0
NY-505,2008,52176.61605000337,712.8266914782661,666355.0,188.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",731.0,708.0,23.0,600.0,131.0,13.44935153,10.83115833,32.62013371,47.09532692,7.34561314,25.9,699.0
NY-505,2009,52176.61605000337,712.8266914782661,666355.0,188.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",874.0,842.0,32.0,700.0,174.0,13.44935153,10.83115833,32.62013371,47.09532692,7.34561314,15.0,716.0
NY-505,2010,52176.61605000337,712.8266914782661,666355.0,188.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",840.0,809.0,31.0,677.0,163.0,13.44935153,10.83115833,32.62013371,47.09532692,7.34561314,21.8,785.0
NY-505,2011,53994.34511808983,745.1924277457514,667331.0,188.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",834.0,810.0,24.0,619.0,215.0,13.63696792,11.02685402,32.68093484,47.02737357,7.401524583,18.6,725.0
NY-505,2012,55014.17892791404,764.0735285754905,668230.0,188.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",882.0,866.0,16.0,653.0,229.0,14.07402752,10.56141331,33.00269352,47.22922063,7.85976894,26.0,768.0
NY-505,2013,55259.233682633385,769.7182482363039,668766.0,188.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",994.0,941.0,53.0,750.0,244.0,14.60982652,10.80726044,33.11942584,46.87183831,8.418693596,24.3,829.0
NY-505,2014,55804.21498955135,776.7330482252245,668986.0,188.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",1024.0,1008.0,16.0,773.0,251.0,15.12446053,11.17069277,33.28188798,46.70697347,8.361169451,16.9,873.0
NY-505,2015,56486.410842580684,789.6888927107947,668660.0,188.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",922.0,906.0,16.0,650.0,272.0,15.11805944,11.35568558,33.19130607,46.44172425,7.708961128,16.2,774.0
NY-505,2016,57496.37217425444,805.0145726504692,667346.0,188.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",867.0,840.0,27.0,605.0,262.0,14.76118277,11.41090849,33.3504485,45.8548135,7.295927159,23.7,804.0
NY-505,2017,59195.262654677455,837.8054492123258,665821.0,188.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",798.0,770.0,28.0,581.0,217.0,14.64319054,11.72504118,33.32521946,45.63773174,6.752159517,27.9,810.0
NY-505,2018,61194.73186744382,868.3814377795993,661214.0,188.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",722.0,710.0,12.0,540.0,182.0,14.41407195,12.03585759,33.32039242,45.10585247,6.263286392,19.1,759.0
NY-505,2019,63332.818544689326,880.7998773222236,658636.0,188.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",732.0,719.0,13.0,552.0,180.0,14.17328098,12.58085415,33.80494919,44.47818237,5.605361981,19.4,788.0
NY-505,2020,65022.63595147056,853.7172052138212,656179.0,210.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",618.0,598.0,20.0,482.0,136.0,14.19826703,12.29739599,34.66731294,45.26475544,5.877295504,27.7,775.0
NY-505,2021,68245.54691132614,882.0194132834491,669284.0,210.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",469.0,457.0,12.0,337.0,132.0,14.40201556,11.69698198,35.27223757,45.68177075,6.093861088,24.0,770.0
NY-505,2022,73751.61185732817,974.524175782978,666845.0,210.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",712.0,702.0,10.0,484.0,228.0,14.99750507,11.35827538,35.50741487,46.5589794,6.178020039,15.8,766.0
NY-505,2023,76867.29561366576,1046.2871627920963,665020.0,210.0,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",924.0,895.0,29.0,580.0,344.0,14.99750507,11.35827538,35.50741487,46.5589794,6.178020039,30.5,740.0
NY-507,2007,59155.06407077798,805.7467507894668,153268.0,43.0,Schenectady City & County CoC,288.0,209.0,79.0,156.0,132.0,11.25888824,13.87761975,31.89881968,46.82641404,6.909317693,25.2,107.0
NY-507,2008,59155.06407077798,805.7467507894668,153268.0,43.0,Schenectady City & County CoC,195.0,129.0,66.0,152.0,43.0,11.25888824,13.87761975,31.89881968,46.82641404,6.909317693,25.9,99.0
NY-507,2009,59155.06407077798,805.7467507894668,153268.0,43.0,Schenectady City & County CoC,258.0,196.0,62.0,178.0,80.0,11.25888824,13.87761975,31.89881968,46.82641404,6.909317693,15.0,94.0
NY-507,2010,59155.06407077798,805.7467507894668,153268.0,43.0,Schenectady City & County CoC,389.0,363.0,26.0,224.0,165.0,11.25888824,13.87761975,31.89881968,46.82641404,6.909317693,21.8,174.0
NY-507,2011,58566.57328093026,835.7886250690226,153935.0,43.0,Schenectady City & County CoC,358.0,330.0,28.0,231.0,127.0,11.73089234,14.53718885,32.43280953,47.85437729,6.762876018,18.6,180.0
NY-507,2012,59538.13922805018,866.5065904470887,154466.0,43.0,Schenectady City & County CoC,287.0,269.0,18.0,190.0,97.0,11.65693421,14.37829735,33.00379314,48.01601747,7.180355003,26.0,204.0
NY-507,2013,59812.20593459543,866.7649349894394,154821.0,43.0,Schenectady City & County CoC,327.0,302.0,25.0,194.0,133.0,12.64557616,15.2284418,33.75158859,50.56215528,8.361246936,24.3,209.0
NY-507,2014,60757.86184897344,890.0458892368764,155178.0,43.0,Schenectady City & County CoC,243.0,219.0,24.0,138.0,105.0,12.75246862,15.58195279,34.32114296,50.92679862,8.433470861,16.9,224.0
NY-507,2015,62263.72663376314,892.0490774955425,154796.0,43.0,Schenectady City & County CoC,349.0,322.0,27.0,214.0,135.0,12.44099708,16.96617574,34.1867361,51.0313095,7.519606336,16.2,213.0
NY-507,2016,63847.752216732864,904.0186767412574,154845.0,43.0,Schenectady City & County CoC,345.0,276.0,69.0,257.0,88.0,11.77267817,19.48778858,33.14647145,50.51460362,7.399528692,23.7,183.0
NY-507,2017,66251.59730480099,957.1582720836903,155239.0,43.0,Schenectady City & County CoC,274.0,251.0,23.0,171.0,103.0,12.13639154,22.16105924,32.56831426,49.88419224,7.273641592,27.9,180.0
NY-507,2018,68202.75679060968,1000.6440216163168,154883.0,43.0,Schenectady City & County CoC,393.0,382.0,11.0,214.0,179.0,11.1051568,23.0974575,33.47405948,46.40695067,6.599713056,19.1,227.0
NY-507,2019,70367.4736308513,1015.6426297470604,154859.0,43.0,Schenectady City & County CoC,372.0,350.0,22.0,231.0,141.0,11.2061921,22.14794298,34.69433372,46.28476323,6.612115955,19.4,216.0
NY-507,2020,72490.91034006939,978.4207407502934,155086.0,45.0,Schenectady City & County CoC,434.0,409.0,25.0,234.0,200.0,11.52601679,18.22104904,37.32999674,45.04031866,7.026723977,27.7,220.0
NY-507,2021,75954.00940862775,1077.8175221407485,157515.0,45.0,Schenectady City & County CoC,266.0,246.0,20.0,184.0,62.0,11.7441681,13.66099901,36.05406122,45.13965454,6.970195089,24.0,221.0
NY-507,2022,81689.08391503133,1049.5499633106926,159447.0,45.0,Schenectady City & County CoC,289.0,282.0,7.0,221.0,68.0,11.88939396,10.0392109,38.42748842,47.33868832,6.048169349,15.8,217.0
NY-507,2023,83031.99657901167,1109.3228448086816,159603.0,45.0,Schenectady City & County CoC,430.0,423.0,7.0,322.0,108.0,11.88939396,10.0392109,38.42748842,47.33868832,6.048169349,30.5,243.0
NY-508,2007,50698.14409309969,688.3234189875845,1282754.0,333.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",1377.0,1203.0,174.0,929.0,448.0,13.62478443,10.68274904,32.8071625,48.21585808,8.078852918,25.2,1152.0
NY-508,2008,50698.14409309969,688.3234189875845,1282754.0,333.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",1250.0,1031.0,219.0,837.0,413.0,13.62478443,10.68274904,32.8071625,48.21585808,8.078852918,25.9,952.0
NY-508,2009,50698.14409309969,688.3234189875845,1282754.0,333.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",1069.0,940.0,129.0,801.0,268.0,13.62478443,10.68274904,32.8071625,48.21585808,8.078852918,15.0,953.0
NY-508,2010,50698.14409309969,688.3234189875845,1282754.0,333.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",1137.0,924.0,213.0,805.0,332.0,13.62478443,10.68274904,32.8071625,48.21585808,8.078852918,21.8,949.0
NY-508,2011,51709.62269877825,721.4288691986417,1280950.0,333.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",1156.0,968.0,188.0,774.0,382.0,13.58585091,10.16004022,32.70948019,48.85836744,8.049791203,18.6,913.0
NY-508,2012,52696.17192090528,730.2247085100236,1280490.0,333.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",1183.0,1067.0,116.0,770.0,413.0,13.74214808,10.06020807,33.23082988,48.20797248,8.340881295,26.0,971.0
NY-508,2013,53176.430373067175,735.6017216079703,1279153.0,333.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",1162.0,1048.0,114.0,804.0,358.0,14.08339415,9.860940173,33.28969755,47.66158298,8.691569184,24.3,1131.0
NY-508,2014,53888.75425621708,737.9433601137908,1279540.0,333.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",1088.0,1021.0,67.0,692.0,396.0,14.41907703,9.866421543,33.68683743,46.8874319,8.151157367,16.9,1070.0
NY-508,2015,54367.12585213811,753.1564399667825,1278842.0,333.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",919.0,858.0,61.0,613.0,306.0,14.5943274,9.692103522,33.48455239,46.80747586,7.209570404,16.2,1046.0
NY-508,2016,55689.88144158443,770.23873688791,1277733.0,333.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",962.0,905.0,57.0,610.0,352.0,14.44208038,9.926337548,33.47169146,45.94604089,6.401461588,23.7,1066.0
NY-508,2017,57253.5022983117,779.6671936647525,1277677.0,333.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",925.0,907.0,18.0,595.0,330.0,14.61163089,10.07174316,33.78915313,46.04124354,5.697350215,27.9,1083.0
NY-508,2018,59552.15611496419,808.4889855610489,1271422.0,333.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",957.0,942.0,15.0,612.0,345.0,14.18227085,10.07426745,33.86515877,45.86460995,4.918103933,19.1,1055.0
NY-508,2019,61230.42756887847,831.9493890601265,1269192.0,333.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",924.0,891.0,33.0,551.0,373.0,13.77435758,9.8002596,33.98025926,45.20363571,4.480034404,19.4,976.0
NY-508,2020,62886.11236775216,832.1019299681271,1267223.0,368.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",872.0,839.0,33.0,557.0,315.0,13.40607984,9.387162885,34.24997798,44.73722658,4.971129205,27.7,909.0
NY-508,2021,66318.11107706557,870.7206969559438,1302177.0,368.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",663.0,663.0,0.0,445.0,218.0,13.80726196,8.765357889,34.34231181,45.36734199,5.463104047,24.0,941.0
NY-508,2022,71745.93779220858,946.0303182731355,1302152.0,368.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",856.0,834.0,22.0,547.0,309.0,14.09010522,8.545393828,34.84794092,45.89551141,5.346221964,15.8,963.0
NY-508,2023,74995.4613354642,981.9617280757265,1298994.0,368.0,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",1560.0,1529.0,31.0,1015.0,545.0,14.09010522,8.545393828,34.84794092,45.89551141,5.346221964,30.5,1546.0
NY-510,2007,52366.81286526458,801.1238917822924,100612.0,23.0,Ithaca/Tompkins County CoC,78.0,62.0,16.0,46.0,32.0,18.33105015,7.557031773,43.89605325,51.75126904,5.39279957,25.2,50.0
NY-510,2008,52366.81286526458,801.1238917822924,100612.0,23.0,Ithaca/Tompkins County CoC,78.0,62.0,16.0,46.0,32.0,18.33105015,7.557031773,43.89605325,51.75126904,5.39279957,25.9,50.0
NY-510,2009,52366.81286526458,801.1238917822924,100612.0,23.0,Ithaca/Tompkins County CoC,75.0,65.0,10.0,45.0,30.0,18.33105015,7.557031773,43.89605325,51.75126904,5.39279957,15.0,90.0
NY-510,2010,52366.81286526458,801.1238917822924,100612.0,23.0,Ithaca/Tompkins County CoC,73.0,63.0,10.0,41.0,32.0,18.33105015,7.557031773,43.89605325,51.75126904,5.39279957,21.8,77.0
NY-510,2011,53602.83955737235,836.3855275009155,101033.0,23.0,Ithaca/Tompkins County CoC,68.0,53.0,15.0,45.0,23.0,19.32965437,7.678708686,43.45461105,52.27359816,5.39279957,18.6,54.0
NY-510,2012,54653.72553903712,878.3520133897805,101570.0,23.0,Ithaca/Tompkins County CoC,68.0,53.0,15.0,39.0,29.0,18.09522776,7.848815249,43.6085911,51.876684,5.835424701,26.0,58.0
NY-510,2013,52453.50261073629,910.9998924415762,102270.0,23.0,Ithaca/Tompkins County CoC,47.0,39.0,8.0,28.0,19.0,17.82733904,8.21009817,42.96616428,53.04940158,5.890113459,24.3,56.0
NY-510,2014,52991.03979491951,918.3008848699832,103179.0,23.0,Ithaca/Tompkins County CoC,47.0,35.0,12.0,23.0,24.0,17.84254801,8.707626058,43.1192409,52.17197736,5.67658916,16.9,45.0
NY-510,2015,48970.92470271051,1003.5434403735978,103855.0,23.0,Ithaca/Tompkins County CoC,88.0,72.0,16.0,55.0,33.0,18.07101333,8.959930269,42.0590223,52.68478843,5.421800948,16.2,75.0
NY-510,2016,52050.411382207385,1017.5740591552536,104268.0,23.0,Ithaca/Tompkins County CoC,86.0,56.0,30.0,66.0,20.0,17.88954479,9.141471763,44.6685502,53.10102489,5.160076068,23.7,59.0
NY-510,2017,55797.43876837619,1008.0307139778768,104415.0,23.0,Ithaca/Tompkins County CoC,73.0,53.0,20.0,54.0,19.0,18.13178126,8.756148981,44.51119326,54.76986965,4.62096102,27.9,49.0
NY-510,2018,58683.945504166586,1063.183164662691,102962.0,23.0,Ithaca/Tompkins County CoC,91.0,46.0,45.0,75.0,16.0,17.86254982,8.659803419,44.64249286,54.86376878,4.336527207,19.1,40.0
NY-510,2019,58775.98675980593,1107.7558212037957,102642.0,23.0,Ithaca/Tompkins County CoC,171.0,171.0,0.0,122.0,49.0,17.2645763,8.868847165,45.03277734,54.90669964,3.725505689,19.4,52.0
NY-510,2020,57832.90168921232,1096.0942222483054,102237.0,26.0,Ithaca/Tompkins County CoC,133.0,99.0,34.0,120.0,13.0,14.70584948,7.515015382,43.77243928,54.35136602,4.256398335,27.7,52.0
NY-510,2021,57603.48813873796,1183.89785872508,105638.0,26.0,Ithaca/Tompkins County CoC,144.0,123.0,21.0,125.0,19.0,14.66099809,7.241036581,43.98128789,54.06738368,5.242345009,24.0,109.0
NY-510,2022,70475.50450977524,1261.4899029788894,102555.0,26.0,Ithaca/Tompkins County CoC,152.0,140.0,12.0,136.0,16.0,13.22608994,7.969647889,43.99816775,53.04109589,4.827231592,15.8,163.0
NY-510,2023,70668.88419405321,1290.118508150351,102879.0,26.0,Ithaca/Tompkins County CoC,273.0,262.0,11.0,227.0,46.0,13.22608994,7.969647889,43.99816775,53.04109589,4.827231592,30.5,166.0
NY-511,2007,46945.369243282665,638.441212767151,463502.0,120.0,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",243.0,203.0,40.0,212.0,31.0,13.74809282,16.17304293,29.12202266,43.81002798,7.934399518,25.2,395.0
NY-511,2009,46945.369243282665,638.441212767151,463502.0,120.0,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",213.0,202.0,11.0,195.0,18.0,13.74809282,16.17304293,29.12202266,43.81002798,7.934399518,15.0,258.0
NY-511,2010,46945.369243282665,638.441212767151,463502.0,120.0,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",234.0,223.0,11.0,211.0,23.0,13.74809282,16.17304293,29.12202266,43.81002798,7.934399518,21.8,252.0
NY-511,2011,47917.14006872496,659.9513692009265,462423.0,120.0,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",218.0,207.0,11.0,208.0,10.0,14.25992073,16.44670328,29.12278981,44.4779248,7.863578368,18.6,263.0
NY-511,2012,48182.04498455317,676.2354122915112,460936.0,120.0,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",292.0,281.0,11.0,283.0,9.0,14.39199685,16.92719064,29.48367468,45.83691629,8.314817341,26.0,329.0
NY-511,2013,48407.08709605032,687.9318713112665,458999.0,120.0,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",276.0,264.0,12.0,233.0,43.0,14.82608503,17.16898411,29.43671173,46.7706139,8.669274971,24.3,304.0
NY-511,2014,48887.01496629577,700.6897133773978,457361.0,120.0,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",309.0,270.0,39.0,251.0,58.0,14.98016267,17.83618537,29.54592083,47.80234217,8.307438446,16.9,319.0
NY-511,2015,49118.51940314247,704.8140707933495,455184.0,120.0,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",302.0,262.0,40.0,272.0,30.0,15.29687562,18.17962106,30.07668814,47.4947189,7.427466848,16.2,292.0
NY-511,2016,50478.44439852549,705.8610371987766,452488.0,120.0,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",276.0,248.0,28.0,226.0,50.0,15.25281967,18.99820293,30.4091685,48.16284872,7.043031387,23.7,258.0
NY-511,2017,51689.00219480326,726.9233978047515,449243.0,120.0,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",308.0,246.0,62.0,271.0,37.0,15.25826922,19.03224043,30.40139518,47.51665433,6.777944731,27.9,273.0
NY-511,2018,53202.86619964817,762.3041214906298,445664.0,120.0,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",244.0,166.0,78.0,211.0,33.0,14.87419066,19.24915996,30.29334106,46.90522599,6.046360686,19.1,180.0
NY-511,2019,54447.23466443749,773.1740248297052,442615.0,120.0,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",318.0,309.0,9.0,255.0,63.0,15.05770044,19.53886509,30.65441956,46.88827061,5.864051819,19.4,316.0
NY-511,2020,56104.06992022952,769.0843330218897,439887.0,137.0,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",317.0,301.0,16.0,238.0,79.0,15.05816372,18.75736741,30.76510507,45.31774723,6.513343122,27.7,330.0
NY-511,2021,58784.80904424401,815.8462837951679,445145.0,137.0,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",318.0,318.0,0.0,247.0,71.0,14.4893766,17.71085786,29.73263114,44.5047259,6.596754294,24.0,469.0
NY-511,2022,63238.959157066594,880.1511593144141,444875.0,137.0,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",483.0,416.0,67.0,362.0,121.0,15.1393017,17.64203634,30.39653128,45.01686484,6.395156584,15.8,578.0
NY-511,2023,65256.80382158707,912.138389825346,443219.0,137.0,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",676.0,599.0,77.0,507.0,169.0,15.1393017,17.64203634,30.39653128,45.01686484,6.395156584,30.5,619.0
NY-512,2007,56299.637922447975,818.7911037704329,158629.0,42.0,Troy/Rensselaer County CoC,212.0,166.0,46.0,79.0,133.0,11.58635276,10.60222599,35.38741173,42.95,7.653181369,25.2,76.0
NY-512,2008,56299.637922447975,818.7911037704329,158629.0,42.0,Troy/Rensselaer County CoC,193.0,134.0,59.0,88.0,105.0,11.58635276,10.60222599,35.38741173,42.95,7.653181369,25.9,92.0
NY-512,2009,56299.637922447975,818.7911037704329,158629.0,42.0,Troy/Rensselaer County CoC,298.0,260.0,38.0,75.0,223.0,11.58635276,10.60222599,35.38741173,42.95,7.653181369,15.0,96.0
