CoC_Number,Year,weighted median income,weighted median rent,total population,CoC Name,Overall Homeless,Sheltered Total Homeless,Unsheltered Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Poverty_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Unemployment_Rate,Average Temperature,"Beds (ES, TH, SH)"
WV-500,2020,49775.667152268456,640.565053894622,139346.0,"Wheeling, Weirton Area CoC",0.9257531611958721,0.8181074447777476,0.10764571641812468,0.7965783014941226,0.12917485970174958,14.05910784,17.08633376,26.22327342,38.84840176,5.824236562,37.3,107.0
WV-500,2021,53469.8330983244,671.6359556513088,139711.0,"Wheeling, Weirton Area CoC",0.6155563985656105,0.6155563985656105,0.0,0.6012411334826893,0.014315265082921172,13.93019821,15.90543735,26.74762922,38.83127803,5.901833235,32.6,103.0
WV-500,2022,58143.64137407889,753.4573616529403,138420.0,"Wheeling, Weirton Area CoC",0.8813755237682416,0.8019072388383182,0.07946828492992343,0.8452535760728218,0.03612194769541974,13.62587967,15.00455816,25.99651856,40.13527224,5.8417909,27.3,103.0
WV-500,2023,60066.61142381568,781.911977923301,136977.0,"Wheeling, Weirton Area CoC",0.8249560145133854,0.788453535995094,0.036502478518291394,0.7008475875511948,0.12410842696219072,13.62587967,15.00455816,25.99651856,40.13527224,5.8417909,39.0,112.0
WV-501,2007,37091.91253718165,602.9348208405405,138173.0,"Huntington/Cabell, Wayne Counties CoC",2.3955476106040976,1.9757839809514162,0.4197636296526818,1.7007664304893142,0.6947811801147836,20.14069319,12.36238532,32.1887813,45.39541439,7.185618975,35.5,381.0
WV-501,2008,37091.91253718165,602.9348208405405,138173.0,"Huntington/Cabell, Wayne Counties CoC",1.910648245315655,1.6790545186107273,0.2315937267049279,1.476410007743915,0.4342382375717398,20.14069319,12.36238532,32.1887813,45.39541439,7.185618975,30.8,387.0
WV-501,2009,37091.91253718165,602.9348208405405,138173.0,"Huntington/Cabell, Wayne Counties CoC",1.4112742721081544,1.3750877523105094,0.03618651979764498,0.9408495147387695,0.47042475736938477,20.14069319,12.36238532,32.1887813,45.39541439,7.185618975,27.2,316.0
WV-501,2010,37091.91253718165,602.9348208405405,138173.0,"Huntington/Cabell, Wayne Counties CoC",2.069868932425293,1.758664862165546,0.31120407025974683,1.4040369681486253,0.6658319642766676,20.14069319,12.36238532,32.1887813,45.39541439,7.185618975,27.7,311.0
WV-501,2011,37995.76785185292,620.4325556526954,138403.0,"Huntington/Cabell, Wayne Counties CoC",1.7196159042795316,1.495632320108668,0.22398358417086334,1.1415937515805294,0.5780221526990021,20.40129188,12.48298748,33.23955967,46.27556116,7.185618975,27.1,329.0
WV-501,2012,38709.25297264517,635.0820717189,138513.0,"Huntington/Cabell, Wayne Counties CoC",1.9781536751063076,1.6965916556568699,0.28156201944943793,1.270638857002592,0.7075148181037159,20.06237682,12.49064042,33.55335534,47.13505074,7.31905094,34.9,280.0
WV-501,2013,39112.458304174994,641.4831218301578,138611.0,"Huntington/Cabell, Wayne Counties CoC",1.6376766634682673,1.5294601438558268,0.10821651961244057,0.9450909379486476,0.6925857255196196,20.93556788,13.25785971,33.76955502,45.67295138,8.14216636,33.9,275.0
WV-501,2014,39121.83729909571,648.3817452241251,138561.0,"Huntington/Cabell, Wayne Counties CoC",1.5733142803530575,1.5011439005203486,0.07217037983270906,0.8516104820259669,0.7217037983270906,20.9770426,13.00822938,34.37351914,44.53918815,7.781027721,23.5,261.0
WV-501,2015,39705.94888051879,653.64070328145,138323.0,"Huntington/Cabell, Wayne Counties CoC",1.6410864426017364,1.4820384173275594,0.1590480252741771,0.8892230503965357,0.7518633922052009,20.66033848,13.64959388,34.24572921,43.50940479,7.681781322,28.8,261.0
WV-501,2016,39656.78058900333,678.4564485710141,137860.0,"Huntington/Cabell, Wayne Counties CoC",1.653851733642826,1.5377919628608734,0.1160597707819527,0.9865080516465979,0.6673436819962281,20.90163934,14.03990063,34.58094715,44.89335521,7.382379408,27.6,292.0
WV-501,2017,39995.45516648076,688.8961308807769,137163.0,"Huntington/Cabell, Wayne Counties CoC",1.4945721513819323,1.261273083849143,0.23329906753278945,1.079008187339151,0.41556396404278123,21.76971924,13.98189701,35.08595076,44.064721,6.421030699,37.5,263.0
WV-501,2018,40298.040073221295,735.6706585505713,136026.0,"Huntington/Cabell, Wayne Counties CoC",1.3967917898048903,1.2424095393527708,0.15438225045211945,1.0953788246364664,0.3014129651684237,22.10715386,15.74723391,34.98751503,45.71262423,6.13856669,27.0,275.0
WV-501,2019,41401.54947936008,738.7649916073736,134642.0,"Huntington/Cabell, Wayne Counties CoC",1.2700346102999065,0.9061065640736174,0.363928046226289,1.1660551685209668,0.10397944177893971,22.23200528,17.71645578,35.64916396,47.58847562,5.765066933,32.0,217.0
WV-501,2020,45273.94729141657,712.8540891356542,133280.0,"Huntington/Cabell, Wayne Counties CoC",1.4555822328931571,1.1104441776710683,0.34513805522208885,1.2454981992797118,0.21008403361344538,22.60463268,17.97441804,36.11745719,49.50092851,5.969396334,37.3,202.0
WV-501,2021,48266.90143252786,688.7107697131212,133959.0,"Huntington/Cabell, Wayne Counties CoC",1.2690450063079002,0.5598727969005443,0.709172209407356,1.2317201531811972,0.037324853126702945,21.51957653,16.78115075,36.0743765,49.63095092,5.852205528,32.6,219.0
WV-501,2022,51997.27085433942,852.8198016523951,132898.0,"Huntington/Cabell, Wayne Counties CoC",1.7682734126924409,1.2189799696007466,0.5492934430916944,1.5876837875664043,0.18058962512603652,19.6018571,16.83628661,33.54039839,49.41968144,6.364524321,27.3,223.0
WV-501,2023,56314.6500781499,887.760838555972,131798.0,"Huntington/Cabell, Wayne Counties CoC",1.8513179259169334,1.320202127498141,0.5311157984187924,1.6464589750982563,0.20485895081867705,19.6018571,16.83628661,33.54039839,49.41968144,6.364524321,39.0,203.0
WV-503,2007,46354.55178377766,588.3186947553464,282154.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",1.1518532432643167,0.9321150860877393,0.21973815717657733,0.9285709222623106,0.223282321002006,13.83684007,11.4986322,25.52198583,34.26894272,6.774868007,35.5,416.0
WV-503,2008,46354.55178377766,588.3186947553464,282154.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",1.286531468630606,0.935659249913168,0.350872218717438,0.9746450519928833,0.3118864166377227,13.83684007,11.4986322,25.52198583,34.26894272,6.774868007,30.8,374.0
WV-503,2009,46354.55178377766,588.3186947553464,282154.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",1.3538705813137506,1.1731182262168887,0.180752355096862,1.0065425264217414,0.34732805489200935,13.83684007,11.4986322,25.52198583,34.26894272,6.774868007,27.2,421.0
WV-503,2010,46354.55178377766,588.3186947553464,282154.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",1.4389305131240386,1.3255172707103213,0.11341324241371734,1.0136308540725987,0.42529965905144,13.83684007,11.4986322,25.52198583,34.26894272,6.774868007,27.7,462.0
WV-503,2011,47330.62689269781,624.0769516978912,282203.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",1.39615808478294,1.275677437872737,0.12048064691020294,1.0843258221918264,0.31183226259111346,14.06504704,11.61685613,25.35396318,34.82203737,6.774868007,27.1,445.0
WV-503,2012,49070.92875184656,637.5351334308721,282281.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",1.4737088220602874,1.268239803599959,0.20546901846032856,1.084026200842423,0.38968262121786446,14.43610223,11.14503817,25.69469883,36.37135098,6.981191487,34.9,440.0
WV-503,2013,49412.93713259134,663.9756531414215,282213.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",1.4563468018836836,1.2579151208484372,0.19843168103524642,1.1374387430770376,0.318908058806646,14.54478205,11.0118539,25.97199672,37.88189426,7.246432674,33.9,433.0
WV-503,2014,49534.99198519907,683.2633130211218,281604.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",1.2783909319469893,1.2322268149600146,0.04616411698697462,0.9978551441030666,0.2805357878439227,14.7050468,11.10976128,26.45636873,37.90398089,6.709602853,23.5,430.0
WV-503,2015,49382.32425370208,683.6611340448741,280518.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",1.372460947247592,1.215608267562153,0.1568526796854391,1.1514412622362915,0.2210196850113005,15.42004435,11.25240906,27.08183715,37.01540599,6.631797709,28.8,431.0
WV-503,2016,49808.819531493566,700.9370773712898,279057.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",1.1467191290668215,1.0320472161601395,0.11467191290668215,0.9532102760367953,0.19350885303002613,15.58391296,11.77237943,27.55718694,37.27423028,6.046522657,27.6,383.0
WV-503,2017,50897.67911990976,713.8625997801944,276608.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",1.1532565941693662,0.9761105969458584,0.17714599722350763,0.983341045812124,0.169915548357242,15.82690453,13.36685027,27.79221008,36.79974651,6.225897989,37.5,347.0
WV-503,2018,50138.54755004307,731.9430509117987,273964.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",1.1570863325108407,0.9490297995357054,0.2080565329751354,1.0074316333532873,0.14965469915755353,16.25861948,14.27678708,27.83813097,38.41412787,5.806178305,27.0,310.0
WV-503,2019,51564.85832539876,743.2734291387111,270966.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",1.081316475129721,1.073935475299484,0.007380999830237004,0.8709579799679665,0.21035849516175462,16.32375465,14.78839463,27.67225359,37.94595293,5.813668791,32.0,280.0
WV-503,2020,52324.85500943629,736.5550512095601,268114.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",1.0965484831079315,1.0480616454194858,0.048486837688445965,0.9398986998067985,0.1566497833011331,16.4587715,15.59780806,27.01605359,40.71265323,5.99190355,37.3,278.0
WV-503,2021,56579.99636091152,777.231495735849,269573.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",0.9756169942835521,0.8680394549899285,0.10757753929362363,0.8272341814647609,0.14838281281879118,15.94602004,15.23455407,27.72703601,40.31279347,6.539823662,32.6,192.0
WV-503,2022,61700.434920373336,863.5719036989318,266996.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",1.116121589836552,1.0337233516606992,0.08239823817585283,0.9925242325727728,0.12359735726377924,15.77952919,14.91830025,27.10961214,41.20783422,5.681726121,27.3,307.0
WV-503,2023,64647.23420700702,863.662448150023,264706.0,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",1.1068883969384902,0.7782218763458327,0.3286665205926575,0.9822217856792063,0.12466661125928388,15.77952919,14.91830025,27.10961214,41.20783422,5.681726121,39.0,229.0
WV-508,2007,39289.21031392852,556.0661057455851,1270767.0,West Virginia Balance of State CoC,1.286624534631447,1.1921933761263865,0.09443115850506033,1.0340211856304105,0.25260334900103637,17.42264245,17.46372059,24.76474758,39.17747696,7.651323087,35.5,969.0
WV-508,2008,39289.21031392852,556.0661057455851,1270767.0,West Virginia Balance of State CoC,1.020643438175527,0.6618050358562978,0.35883840231922925,0.69642979397482,0.3242136442007071,17.42264245,17.46372059,24.76474758,39.17747696,7.651323087,30.8,1129.0
WV-508,2009,39289.21031392852,556.0661057455851,1270767.0,West Virginia Balance of State CoC,0.7892870998381293,0.5272406349865869,0.26204646485154237,0.4847466136593097,0.30454048617881957,17.42264245,17.46372059,24.76474758,39.17747696,7.651323087,27.2,925.0
WV-508,2010,39289.21031392852,556.0661057455851,1270767.0,West Virginia Balance of State CoC,1.0820236912038164,0.596490151223631,0.4855335399801852,0.6987905729374464,0.38323311826636985,17.42264245,17.46372059,24.76474758,39.17747696,7.651323087,27.7,1028.0
WV-508,2011,40316.25722200857,581.875869879703,1276757.0,West Virginia Balance of State CoC,1.139606048762607,0.5725443447735161,0.5670617039890911,0.8678237127346864,0.27178233602792073,17.54559747,17.71606105,25.25820977,38.8063243,7.675862057,27.1,950.0
WV-508,2012,40806.55490124457,602.1721246349257,1281246.0,West Virginia Balance of State CoC,1.2519063474149383,0.6509288614364455,0.6009774859784929,0.9170760337983493,0.3348303136165888,17.65838405,17.58791492,25.95689439,39.0588868,8.125293336,34.9,1021.0
WV-508,2013,41453.71233583544,622.8438036757295,1284915.0,West Virginia Balance of State CoC,1.1775097963678531,0.7455746099936572,0.431935186374196,0.8047224913710245,0.3727873049968286,17.85276621,17.56762302,26.25264587,38.58388956,8.750886569,33.9,1126.0
WV-508,2014,42161.83001055517,641.7209970044474,1286574.0,West Virginia Balance of State CoC,1.0399712725424266,0.7306225681538723,0.3093487043885544,0.7974667605594392,0.2425045119829874,18.10466927,17.72458434,26.47776236,38.27253034,8.689346204,23.5,1157.0
WV-508,2015,42463.52924856911,656.8846738943704,1286439.0,West Virginia Balance of State CoC,0.8620696356376012,0.5923327884182615,0.26973684721933955,0.6910549198213052,0.171014715816296,17.8605946,17.85824069,27.03631364,38.1492365,8.19605664,28.8,1016.0
WV-508,2016,44098.76891478108,671.1614768932692,1284128.0,West Virginia Balance of State CoC,0.5824964489521295,0.5170824092302325,0.06541403972189688,0.4462171995315109,0.13627924942061853,17.45752276,17.83982036,26.82674109,37.88633133,8.094668017,27.6,943.0
WV-508,2017,45922.70216722332,692.9361385484676,1279379.0,West Virginia Balance of State CoC,0.5213466846024517,0.4431837633726988,0.07816292122975287,0.4181716285791779,0.10317505602327379,17.37186089,18.31319017,26.38366139,37.91817929,7.5829161,37.5,939.0
WV-508,2018,47146.78036600705,697.8656021353283,1276806.0,West Virginia Balance of State CoC,0.49185232525536376,0.41744791299539635,0.07440441225996744,0.40178382620382425,0.09006849905153955,17.47709461,18.39608655,26.51321225,38.23991057,7.190851435,27.0,901.0
WV-508,2019,49165.662528875626,729.5145157077126,1270968.0,West Virginia Balance of State CoC,0.6270810909480019,0.4791623392563778,0.14791875169162402,0.5145684234378836,0.11251266751011828,17.12644548,18.62413826,26.02685409,37.75191401,6.907064391,32.0,917.0
WV-508,2020,51136.686580573245,718.8100823724269,1266686.0,West Virginia Balance of State CoC,0.5715702234018533,0.4113095115916652,0.16026071181018817,0.4949924448521575,0.07657777854969582,16.75810308,18.2093872,26.46878984,38.13619719,7.019899286,37.3,893.0
WV-508,2021,53265.129647179296,739.8998176189333,1257806.0,West Virginia Balance of State CoC,0.4921267667668941,0.34027505036547767,0.15185171640141643,0.4086480745043353,0.08347869226255877,16.78504733,17.45737346,25.92140117,38.6821125,6.747613957,32.6,936.0
WV-508,2022,57821.422135841545,784.7296822308639,1254653.0,West Virginia Balance of State CoC,0.5738638492077093,0.3403331439051276,0.23353070530258166,0.5140863649152395,0.059777484292469714,16.59891168,16.8629969,25.68028127,39.44448816,6.330904302,27.3,930.0
WV-508,2023,60596.95702732496,812.3641350268309,1250981.0,West Virginia Balance of State CoC,0.6123194516943102,0.37730389190563246,0.23501555978867786,0.5451721488975453,0.0671473027967651,16.59891168,16.8629969,25.68028127,39.44448816,6.330904302,39.0,809.0
WY-500,2007,56318.67983005211,690.5128496514712,545579.0,Wyoming Statewide CoC,0.9842754211580723,0.7276673039101579,0.2566081172479146,0.6066949057789981,0.37758051537907433,9.701079461,14.69459463,29.88337509,31.88697017,4.701219223,16.5,729.0
WY-500,2008,56318.67983005211,690.5128496514712,545579.0,Wyoming Statewide CoC,1.3765192575227418,1.1345744612604225,0.2419447962623195,0.6543506989821822,0.7221685585405596,9.701079461,14.69459463,29.88337509,31.88697017,4.701219223,16.2,710.0
WY-500,2009,56318.67983005211,690.5128496514712,545579.0,Wyoming Statewide CoC,0.9439512884476858,0.8266447205629249,0.11730656788476096,0.6231911418877926,0.32076014655989327,9.701079461,14.69459463,29.88337509,31.88697017,4.701219223,23.4,739.0
WY-500,2010,56318.67983005211,690.5128496514712,545579.0,Wyoming Statewide CoC,1.0612578563324466,0.9439512884476858,0.11730656788476096,0.5993632452862006,0.4618946110462463,9.701079461,14.69459463,29.88337509,31.88697017,4.701219223,22.2,904.0
WY-500,2011,58899.092966069766,743.450842532049,554697.0,Wyoming Statewide CoC,1.8712918944937507,0.35154327497714966,1.519748619516601,0.5768915281676302,1.2944003663261203,9.906181266,15.24321971,29.24938534,32.41068908,4.66489204,20.3,753.0
WY-500,2012,58643.23691771366,765.2927827321461,562803.0,Wyoming Statewide CoC,3.22137586331274,0.8439898152639556,2.3773860480487845,2.3134205041550953,0.9079553591576448,10.90734601,15.46692305,29.89250073,35.09205278,5.145892138,25.1,817.0
WY-500,2013,59356.74033823628,793.7761771794,570134.0,Wyoming Statewide CoC,1.6715368667716712,0.8787407872535228,0.7927960795181483,1.1874401456499701,0.4840967211217012,11.33625125,15.20915954,30.3276316,35.56030238,5.544851854,19.9,905.0
WY-500,2014,59896.93869284886,822.2408044488405,575251.0,Wyoming Statewide CoC,1.3159472995266415,0.9787032095554811,0.3372440899711604,0.8048660497765323,0.511081249750109,11.46770655,14.89506173,30.87781969,36.01168629,5.18477643,23.3,815.0
WY-500,2015,60661.03043408507,832.4572720419404,579679.0,Wyoming Statewide CoC,1.3766239591222038,0.8746219890663626,0.5020019700558412,0.8625463403021327,0.5140776188200711,11.27110801,14.95502533,31.1459109,35.81102362,4.855733783,25.6,853.0
WY-500,2016,61137.86500499975,832.058377885148,583029.0,Wyoming Statewide CoC,1.4699097300477335,0.8421536493038939,0.6277560807438395,0.8867483435643853,0.5831613864833481,11.41493559,15.2363037,31.80011434,36.16494203,4.911431838,22.7,812.0
WY-500,2017,62827.7109430727,844.0934327846364,583200.0,Wyoming Statewide CoC,1.4969135802469136,0.8744855967078189,0.6224279835390946,1.0665294924554183,0.4303840877914952,11.08305907,15.70941045,31.40559121,36.85523527,4.729608716,16.7,698.0
WY-500,2018,64388.33827401536,870.2211018225067,581836.0,Wyoming Statewide CoC,1.098247616166755,0.756226840553008,0.34202077561374683,0.7459146563636488,0.352332959803106,11.04110491,16.21180409,30.93051627,36.96833102,4.522254912,25.1,560.0
