CoC_Number,Year,B01003_001E,B17001_002E,B25002_001E,B25002_003E,B25003_003E,B25003_001E,B25106_001E,B23025_003E,B23025_005E,B25064_001E,B19013_001E,Unemployment_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Poverty_Rate,Overall Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Unsheltered Homeless,Sheltered Total Homeless,"Total Year-Round Beds (ES, TH, SH)",Total Year-Round Beds (ES),Total Year-Round Beds (TH),Total Year-Round Beds (SH),"Total Beds for Households with Children (ES, TH, SH)","Total Beds for Households without Children (ES, TH, SH)",Total Beds for Households with Children (ES),Total Beds for Households without Children (ES),Total Beds for Households with Children (TH),Total Beds for Households without Children (TH),Total Beds for Households with Children (SH),Total Beds for Households without Children (SH),Total Year-Round Beds (RRH),Total Beds for Households with Children (RRH),Total Beds for Households without Children (RRH),Total Year-Round PSH Beds,Total Beds for Households with Children (PSH),Total Beds for Households without Children (PSH),State Initials,Average Temperature
MN-505,2008,690196,68928,316600,51828,53749,264772,23934,376555,28460,99554,7424680,7.557992856289254,16.370183196462413,20.3001072620972,44.52920054326592,9.986728407582774,389.0,187.0,202.0,76.0,313.0,,152.0,293.0,,,,114.0,38.0,192,101,,,,,,225.0,78.0,147.0,MN,8.5
MN-505,2009,690196,68928,316600,51828,53749,264772,23934,376555,28460,99554,7424680,7.557992856289254,16.370183196462413,20.3001072620972,44.52920054326592,9.986728407582774,451.0,228.0,223.0,108.0,343.0,,158.0,286.0,,,,106.0,52.0,171,115,,,,,,190.0,78.0,112.0,MN,2.2
MN-505,2010,690196,68928,316600,51828,53749,264772,23934,376555,28460,99554,7424680,7.557992856289254,16.370183196462413,20.3001072620972,44.52920054326592,9.986728407582774,541.0,245.0,296.0,108.0,433.0,,182.0,363.0,,,,141.0,41.0,234,129,,,,,,213.0,118.0,95.0,MN,8.8
MN-505,2011,692001,71763,318501,54297,54882,264204,25103,374035,28317,103532,7527306,7.570681888058604,17.047670179999436,20.77258482082027,45.73995116796035,10.370360736472923,599.0,390.0,209.0,197.0,402.0,,187.0,266.0,,,,142.0,45.0,163,103,,,,,,322.0,198.0,124.0,MN,5.0
MN-505,2012,695957,74315,320136,54570,56311,265566,25707,376354,29148,108510,7667295,7.744835978892213,17.045880500787167,21.20414510893714,45.651826463745984,10.678102239075116,547.0,316.0,231.0,140.0,407.0,,187.0,270.0,,,,142.0,45.0,149,121,,,,,,322.0,198.0,124.0,MN,18.4
MN-505,2013,701388,75656,322500,55504,58728,266996,27052,378082,29071,111238,7739080,7.689072740833999,17.210542635658914,21.995835143597656,46.06320664759569,10.78661168996333,657.0,449.0,208.0,197.0,460.0,,199.0,283.0,,,,113.0,85.0,123,160,,,0.0,0.0,0.0,435.0,305.0,130.0,MN,11.4
MN-505,2014,697690,74517,319818,55425,58562,264393,26302,375267,25697,112748,7860658,6.847657800979036,17.330169033637883,22.149603053030905,44.913083569550224,10.680531468130546,607.0,340.0,267.0,107.0,500.0,536.0,245.0,291.0,0.0,320.0,216.0,163.0,82.0,157,134,0.0,0.0,0.0,0.0,0.0,437.0,304.0,133.0,MN,2.3
MN-505,2015,709696,73660,323971,56165,60507,267806,27064,381789,22176,115522,8076014,5.808443931071875,17.336428260554186,22.593593870189615,44.72870907498306,10.379091892866803,696.0,380.0,316.0,205.0,491.0,543.0,329.0,214.0,0.0,289.0,245.0,179.0,142.0,110,103,0.0,0.0,74.0,41.0,33.0,376.0,236.0,138.0,MN,13.7
MN-505,2016,715202,71091,327283,57719,61421,269564,26592,384827,18902,116593,8375399,4.9118175180015955,17.63580754270769,22.785312578831,43.29463864150698,9.939988982133718,669.0,349.0,320.0,167.0,502.0,489.0,252.0,237.0,0.0,297.0,188.0,155.0,93.0,142,95,0.0,0.0,53.0,47.0,6.0,294.0,149.0,143.0,MN,12.6
MN-505,2017,719656,67726,331395,59167,61333,272228,25627,387134,16699,119334,8697790,4.313493519039919,17.85392054798654,22.530011607916897,41.783379257495966,9.410885200707003,862.0,452.0,410.0,229.0,633.0,628.0,299.0,329.0,0.0,401.0,221.0,176.0,117.0,225,104,0.0,0.0,104.0,70.0,34.0,305.0,156.0,149.0,MN,14.6
MN-505,2018,737402,68199,338218,59028,62671,279190,26009,395348,15734,125031,9165987,3.979784898368021,17.45264888326464,22.44743722912712,41.50085366437427,9.24855099389478,584.0,278.0,306.0,105.0,479.0,478.0,220.0,258.0,0.0,314.0,164.0,141.0,79.0,173,85,0.0,0.0,221.0,162.0,59.0,291.0,143.0,148.0,MN,10.4
MN-505,2019,731044,64862,335891,58675,61316,277216,24611,393014,14245,126226,9430711,3.6245528149124464,17.468464472105534,22.118492439108852,40.13797377519734,8.872516565350375,679.0,332.0,347.0,213.0,466.0,434.0,246.0,188.0,0.0,288.0,143.0,149.0,96.0,139,47,0.0,0.0,155.0,111.0,44.0,252.0,124.0,128.0,MN,6.6
MN-505,2020,657601,59813,306941,55139,56642,251802,22386,350252,14555,145928,11021290,4.155579411395224,17.964038691474908,22.494658501521037,39.52190953709261,9.095637020016698,864.0,572.0,292.0,398.0,466.0,554.0,288.0,266.0,0.0,363.0,189.0,171.0,117.0,192,72,0.0,0.0,245.0,125.0,120.0,252.0,109.0,143.0,MN,14.1
MN-505,2021,668286,61311,306761,51451,56279,255310,22676,354875,14942,152775,11753962,4.210496653751321,16.77234068215973,22.043398221769618,40.292116064606695,9.1743654662824,536.0,301.0,235.0,0.0,536.0,720.0,504.0,216.0,0.0,422.0,292.0,272.0,228.0,150,64,0.0,0.0,294.0,25.0,269.0,286.0,104.0,182.0,MN,18.2
MN-505,2022,669168,60979,308227,52171,55903,256056,22431,355967,14811,165140,12675800,4.160778948610405,16.92616156274434,21.832333552035493,40.12485913099477,9.11265930229778,916.0,514.0,402.0,366.0,550.0,909.0,674.0,235.0,0.0,530.0,361.0,360.0,297.0,170,64,0.0,0.0,182.0,115.0,67.0,358.0,150.0,208.0,MN,3.6
MN-505,2023,669168,60979,308227,52171,55903,256056,22431,355967,14811,165140,12675800,4.160778948610405,16.92616156274434,21.832333552035493,40.12485913099477,9.11265930229778,801.0,450.0,351.0,240.0,561.0,840.0,570.0,270.0,0.0,501.0,328.0,349.0,211.0,152,117,0.0,0.0,194.0,134.0,60.0,300.0,113.0,187.0,MN,15.1
MN-506,2007,163654,22848,83226,16856,15394,66370,6262,84846,6114,28664,2397202,7.205996747047592,20.253286232667676,23.194214253427752,40.678186306353126,13.961161963655028,266.0,114.0,152.0,31.0,235.0,,107.0,187.0,,,,58.0,49.0,166,21,,,,,,33.0,7.0,26.0,MN,14.5
MN-506,2008,163654,22848,83226,16856,15394,66370,6262,84846,6114,28664,2397202,7.205996747047592,20.253286232667676,23.194214253427752,40.678186306353126,13.961161963655028,230.0,75.0,155.0,31.0,199.0,,94.0,167.0,,,,50.0,44.0,121,46,,,,,,44.0,9.0,35.0,MN,8.5
MN-506,2009,163654,22848,83226,16856,15394,66370,6262,84846,6114,28664,2397202,7.205996747047592,20.253286232667676,23.194214253427752,40.678186306353126,13.961161963655028,261.0,87.0,174.0,36.0,225.0,,96.0,166.0,,,,57.0,39.0,132,34,,,,,,281.0,223.0,58.0,MN,2.2
MN-506,2010,163654,22848,83226,16856,15394,66370,6262,84846,6114,28664,2397202,7.205996747047592,20.253286232667676,23.194214253427752,40.678186306353126,13.961161963655028,422.0,119.0,303.0,168.0,254.0,,86.0,183.0,,,,48.0,38.0,142,41,,,,,,283.0,222.0,61.0,MN,8.8
MN-506,2011,166263,23524,86092,19134,15460,66958,6083,86067,6165,30726,2486902,7.163024155599708,22.2250615620499,23.089100630245827,39.34670116429496,14.14866807407541,252.0,87.0,165.0,37.0,215.0,,81.0,141.0,,,,47.0,34.0,115,26,,,,,,351.0,293.0,58.0,MN,5.0
MN-506,2012,161509,23227,84338,19367,15305,64971,6021,83334,6154,31561,2474380,7.384740922072624,22.963551424031873,23.556663742285014,39.34008493956224,14.381241912215415,301.0,108.0,193.0,51.0,250.0,,103.0,161.0,,,,58.0,35.0,125,32,,,,,,366.0,293.0,73.0,MN,18.4
MN-506,2013,169598,24481,87304,19263,16531,68041,6640,86746,6407,33279,2643866,7.385931339773593,22.064281132594154,24.295645272703226,40.16695904663965,14.434722107572023,253.0,108.0,145.0,4.0,249.0,,105.0,161.0,,,,55.0,40.0,118,39,,,0.0,0.0,0.0,426.0,340.0,86.0,MN,11.4
MN-506,2014,169911,23820,87592,19501,16646,68091,7006,87022,5741,33924,2693723,6.597182321711752,22.263448716777788,24.44669633284869,42.08818935479995,14.019104119215353,299.0,89.0,210.0,19.0,280.0,230.0,118.0,112.0,0.0,151.0,69.0,69.0,39.0,82,30,0.0,0.0,9.0,5.0,4.0,403.0,312.0,91.0,MN,2.3
MN-506,2015,170163,23045,87775,19850,16700,67925,6582,87349,5311,34815,2753203,6.0802069857697285,22.614639703788093,24.585940375414054,39.41317365269461,13.54289710454094,254.0,114.0,140.0,15.0,239.0,223.0,110.0,113.0,0.0,141.0,72.0,62.0,38.0,79,34,0.0,0.0,9.0,5.0,4.0,406.0,319.0,87.0,MN,13.7
MN-506,2016,170266,22371,87871,20348,16595,67523,6678,86846,4970,35067,2801800,5.72277364530318,23.156672849973255,24.576810864446188,40.241036456764085,13.138853323623035,290.0,111.0,179.0,2.0,288.0,257.0,108.0,149.0,0.0,166.0,79.0,58.0,40.0,108,39,0.0,0.0,10.0,9.0,0.0,416.0,340.0,76.0,MN,12.6
MN-506,2017,168092,22347,86068,19327,16643,66741,6887,85411,4353,34613,2859370,5.096533233424267,22.455500302086723,24.93669558442337,41.380760680165835,13.294505389905527,288.0,103.0,185.0,3.0,285.0,298.0,104.0,194.0,0.0,200.0,83.0,55.0,39.0,145,44,0.0,0.0,3.0,0.0,3.0,378.0,313.0,65.0,MN,14.6
MN-506,2018,167681,21981,88214,21521,16754,66693,6980,85127,4058,36632,2941939,4.766995195413911,24.396354320175934,25.121077174516067,41.66169273009431,13.10881972316482,274.0,109.0,165.0,8.0,266.0,288.0,108.0,180.0,0.0,169.0,109.0,42.0,61.0,127,48,0.0,0.0,43.0,35.0,8.0,256.0,189.0,67.0,MN,10.4
MN-506,2019,165702,21863,85753,19981,16736,65772,6971,83393,3751,36529,2975187,4.497979446716151,23.300642543118023,25.445478319041538,41.65272466539197,13.19416784347805,268.0,124.0,144.0,8.0,260.0,248.0,95.0,153.0,0.0,179.0,63.0,69.0,21.0,110,42,0.0,0.0,34.0,23.0,11.0,116.0,95.0,21.0,MN,6.6
MN-506,2020,160694,20774,83455,19177,16384,64278,6786,80163,3762,37674,3090056,4.692938138542719,22.978850877718532,25.489280935934534,41.41845703125,12.92767620446314,320.0,128.0,192.0,3.0,317.0,336.0,191.0,145.0,0.0,208.0,113.0,93.0,93.0,115,20,0.0,0.0,99.0,84.0,15.0,134.0,100.0,34.0,MN,14.1
MN-506,2021,158755,19820,80680,18278,15913,62402,6508,78435,3841,39907,3298755,4.897048511506343,22.65493306891423,25.50078523124259,40.89737950103689,12.484646152877074,249.0,92.0,157.0,0.0,249.0,306.0,176.0,130.0,0.0,196.0,100.0,96.0,70.0,100,30,0.0,0.0,180.0,143.0,37.0,144.0,76.0,68.0,MN,18.2
MN-506,2022,160202,19220,81571,17786,15520,63785,6025,79343,3552,45271,3712887,4.476765436144335,21.804317710951196,24.33173943717175,38.8208762886598,11.997353341406477,285.0,128.0,157.0,19.0,266.0,403.0,260.0,143.0,0.0,250.0,142.0,141.0,108.0,109,34,0.0,0.0,164.0,131.0,30.0,151.0,102.0,49.0,MN,3.6
MN-506,2023,160202,19220,81571,17786,15520,63785,6025,79343,3552,45271,3712887,4.476765436144335,21.804317710951196,24.33173943717175,38.8208762886598,11.997353341406477,336.0,129.0,207.0,9.0,327.0,509.0,360.0,149.0,0.0,309.0,196.0,190.0,166.0,119,30,0.0,0.0,124.0,88.0,34.0,187.0,131.0,56.0,MN,15.1
MN-508,2007,233770,26921,123081,25705,23164,97376,10491,124669,7184,37343,3042092,5.762458991409251,20.88462069693941,23.788202431810713,45.290105335866,11.51602001967746,242.0,144.0,98.0,77.0,165.0,,84.0,88.0,,,,44.0,40.0,79,9,,,,,,76.0,57.0,19.0,MN,14.5
MN-508,2008,233770,26921,123081,25705,23164,97376,10491,124669,7184,37343,3042092,5.762458991409251,20.88462069693941,23.788202431810713,45.290105335866,11.51602001967746,242.0,144.0,98.0,77.0,165.0,,82.0,94.0,,,,34.0,48.0,84,10,,,,,,101.0,78.0,23.0,MN,8.5
MN-508,2009,233770,26921,123081,25705,23164,97376,10491,124669,7184,37343,3042092,5.762458991409251,20.88462069693941,23.788202431810713,45.290105335866,11.51602001967746,272.0,126.0,146.0,80.0,192.0,,85.0,94.0,,,,24.0,61.0,84,10,,,,,,240.0,167.0,73.0,MN,2.2
MN-508,2010,233770,26921,123081,25705,23164,97376,10491,124669,7184,37343,3042092,5.762458991409251,20.88462069693941,23.788202431810713,45.290105335866,11.51602001967746,278.0,116.0,162.0,82.0,196.0,,78.0,78.0,,,,18.0,60.0,73,5,,,,,,206.0,139.0,67.0,MN,8.8
MN-508,2011,234754,27836,123754,26148,23418,97606,10655,124669,7184,38687,3145916,5.762458991409251,21.12901401166831,23.992377517775545,45.49918865829704,11.857518934714635,263.0,116.0,147.0,108.0,155.0,,78.0,71.0,,,,18.0,60.0,65,6,,,,,,255.0,162.0,93.0,MN,5.0
MN-508,2012,235732,27211,124329,27040,23300,97289,10465,124911,6984,39901,3230044,5.591180920815621,21.748747275374207,23.949264562283503,44.91416309012875,11.543193117608132,254.0,129.0,125.0,30.0,224.0,,103.0,74.0,,,,40.0,63.0,56,18,,,,,,358.0,249.0,109.0,MN,18.4
MN-508,2013,236596,27595,124623,27508,23534,97115,10600,125020,7038,41285,3323714,5.629499280115182,22.072972083804753,24.233125675745253,45.041216962692275,11.663341730206769,287.0,132.0,155.0,36.0,251.0,,97.0,74.0,,,,43.0,54.0,64,10,,,34.0,28.0,6.0,392.0,276.0,116.0,MN,11.4
MN-508,2014,237491,27776,125218,28290,23549,96928,10699,124825,6084,42377,3415203,4.874023633086321,22.592598508201696,24.295353251898316,45.43292708819908,11.695601096462603,214.0,112.0,102.0,11.0,203.0,159.0,98.0,61.0,0.0,87.0,72.0,40.0,58.0,47,14,0.0,0.0,54.0,47.0,7.0,377.0,283.0,94.0,MN,2.3
MN-508,2015,238542,26885,125794,28977,23386,96817,10165,125040,5169,43566,3514632,4.133877159309021,23.0352799020621,24.154848838530423,43.46617634482169,11.27055193634664,242.0,114.0,128.0,8.0,234.0,197.0,99.0,98.0,0.0,104.0,93.0,44.0,55.0,60,38,0.0,0.0,196.0,189.0,7.0,361.0,275.0,86.0,MN,13.7
MN-508,2016,239644,25976,126490,29310,23477,97180,10063,125595,4638,44212,3624007,3.6928221664875194,23.171792236540437,24.158263017081705,42.86322784001363,10.83941179416134,211.0,104.0,107.0,12.0,199.0,216.0,136.0,80.0,0.0,128.0,88.0,74.0,62.0,54,26,0.0,0.0,66.0,58.0,8.0,432.0,329.0,103.0,MN,12.6
MN-508,2017,240268,25710,128028,29415,24493,98613,10877,125721,4152,46289,3762305,3.302550886486745,22.975442871871778,24.837496070497806,44.408606540644264,10.70055105132602,215.0,104.0,111.0,3.0,212.0,211.0,124.0,87.0,0.0,129.0,82.0,60.0,64.0,69,18,0.0,0.0,26.0,21.0,5.0,452.0,351.0,99.0,MN,14.6
MN-508,2018,241797,25044,128875,29697,24686,99178,10867,126603,3932,48045,3920690,3.105771585191504,23.043258971871968,24.890600738066908,44.02090253585028,10.35744860358069,246.0,112.0,134.0,6.0,240.0,197.0,91.0,106.0,0.0,119.0,78.0,48.0,43.0,71,35,0.0,0.0,35.0,27.0,8.0,443.0,302.0,141.0,MN,10.4
MN-508,2019,243193,24462,129950,29310,25620,100640,11186,127430,3906,49154,4043525,3.065212273405007,22.554828780300117,25.457074721780604,43.66120218579235,10.05867767575547,216.0,97.0,119.0,1.0,215.0,197.0,85.0,112.0,0.0,124.0,73.0,42.0,43.0,82,30,0.0,0.0,109.0,95.0,14.0,602.0,388.0,214.0,MN,6.6
MN-508,2020,236356,24137,127215,29157,24622,98058,10750,122938,4410,52205,4355696,3.587174022678098,22.919467043980664,25.10962899508454,43.66014133701568,10.212137622907818,223.0,78.0,145.0,0.0,223.0,205.0,86.0,119.0,0.0,128.0,77.0,42.0,44.0,86,33,0.0,0.0,210.0,190.0,20.0,646.0,363.0,283.0,MN,14.1
MN-508,2021,249236,26336,129955,28455,25517,101500,10837,128639,4966,55498,4692918,3.860415581588787,21.89604093724751,25.13990147783251,42.469726064976285,10.566691810171886,186.0,80.0,106.0,0.0,186.0,201.0,92.0,109.0,0.0,126.0,75.0,46.0,46.0,80,29,0.0,0.0,142.0,125.0,17.0,652.0,348.0,304.0,MN,18.2
MN-508,2022,250654,26850,130649,27772,25976,102877,10869,129005,5243,59746,5090927,4.064183558776792,21.25695565982135,25.249569874704747,41.84246997228211,10.711977466946468,253.0,102.0,151.0,10.0,243.0,209.0,109.0,100.0,0.0,132.0,77.0,59.0,50.0,73,27,0.0,0.0,93.0,79.0,14.0,649.0,309.0,340.0,MN,3.6
MN-508,2023,250654,26850,130649,27772,25976,102877,10869,129005,5243,59746,5090927,4.064183558776792,21.25695565982135,25.249569874704747,41.84246997228211,10.711977466946468,174.0,91.0,83.0,16.0,158.0,179.0,106.0,73.0,0.0,100.0,79.0,56.0,50.0,44,29,0.0,0.0,78.0,60.0,18.0,566.0,240.0,326.0,MN,15.1
MN-509,2007,196451,28771,100835,15574,23436,85261,11762,101792,8467,42001,2844501,8.317942470921095,15.445033966380722,27.48736233447884,50.18774534903567,14.645382309074527,501.0,270.0,231.0,207.0,294.0,,149.0,233.0,,,,62.0,87.0,188,45,,,,,,240.0,76.0,164.0,MN,14.5
MN-509,2008,196451,28771,100835,15574,23436,85261,11762,101792,8467,42001,2844501,8.317942470921095,15.445033966380722,27.48736233447884,50.18774534903567,14.645382309074527,501.0,270.0,231.0,207.0,294.0,,153.0,207.0,,,,68.0,85.0,165,42,,,,,,322.0,122.0,200.0,MN,8.5
MN-509,2009,196451,28771,100835,15574,23436,85261,11762,101792,8467,42001,2844501,8.317942470921095,15.445033966380722,27.48736233447884,50.18774534903567,14.645382309074527,504.0,262.0,242.0,148.0,356.0,,149.0,222.0,,,,66.0,83.0,190,32,,,,,,443.0,203.0,240.0,MN,2.2
MN-509,2010,196451,28771,100835,15574,23436,85261,11762,101792,8467,42001,2844501,8.317942470921095,15.445033966380722,27.48736233447884,50.18774534903567,14.645382309074527,524.0,240.0,284.0,118.0,406.0,,146.0,219.0,,,,59.0,87.0,187,32,,,,,,472.0,217.0,255.0,MN,8.8
MN-509,2011,195076,30321,100602,16202,24382,84400,12370,100870,8445,43969,2861368,8.372162188956082,16.105047613367525,28.88862559241706,50.73414814207202,15.543172917222009,494.0,245.0,249.0,124.0,370.0,,152.0,228.0,,,,69.0,83.0,201,27,,,,,,478.0,222.0,256.0,MN,5.0
MN-509,2012,197232,30693,101457,17303,24337,84154,12549,101580,8890,44402,2949762,8.751722780074818,17.05451570616123,28.91959978135323,51.563463039815915,15.561876368946216,568.0,284.0,284.0,182.0,386.0,,153.0,245.0,,,,61.0,80.0,205,40,,,,,,579.0,265.0,312.0,MN,18.4
MN-509,2013,195057,30949,100210,17372,24212,82838,12633,100600,8547,44321,2925163,8.496023856858848,17.335595249975054,29.22813201670731,52.17660664133488,15.866644109157836,410.0,205.0,205.0,110.0,300.0,,127.0,212.0,,,,44.0,83.0,164,48,,,0.0,0.0,0.0,738.0,408.0,330.0,MN,11.4
MN-509,2014,195302,32190,100441,17792,24442,82649,12681,100434,7935,45880,2976079,7.900710914630503,17.71388178134427,29.573255574780095,51.882006382456424,16.48216608124853,429.0,240.0,189.0,124.0,305.0,332.0,127.0,205.0,0.0,210.0,106.0,56.0,71.0,154,35,0.0,0.0,52.0,28.0,24.0,599.0,307.0,288.0,MN,2.3
MN-509,2015,192939,30322,99476,18180,24059,81296,12048,99882,6884,44806,3013216,6.8921327166055955,18.2757650086453,29.594321983861445,50.07689430150879,15.715848014139183,490.0,283.0,207.0,167.0,323.0,379.0,184.0,195.0,0.0,210.0,126.0,75.0,81.0,135,45,0.0,0.0,87.0,74.0,13.0,683.0,362.0,317.0,MN,13.7
MN-509,2016,199182,29776,102678,18180,24694,84498,12048,102901,5961,48282,3164987,5.792946618594572,17.705837667270497,29.2243603398897,48.789179557787314,14.949141990742136,528.0,330.0,198.0,158.0,370.0,417.0,188.0,229.0,0.0,247.0,122.0,78.0,77.0,169,45,0.0,0.0,23.0,23.0,0.0,752.0,413.0,335.0,MN,12.6
MN-509,2017,196822,29161,102186,18109,24657,84077,11859,101854,5174,49141,3246560,5.079820134702614,17.721605699410876,29.32668863065999,48.0958754106339,14.815925049029072,505.0,314.0,191.0,193.0,312.0,378.0,189.0,189.0,0.0,202.0,127.0,78.0,77.0,124,50,0.0,0.0,49.0,49.0,0.0,735.0,436.0,295.0,MN,14.6
MN-509,2018,193819,27850,99083,16373,24046,82710,11196,99660,4993,49610,3330973,5.01003411599438,16.524529939545634,29.072663523153185,46.560758546119935,14.369076303148814,425.0,261.0,164.0,148.0,277.0,377.0,204.0,173.0,0.0,199.0,174.0,72.0,128.0,127,46,0.0,0.0,106.0,89.0,17.0,912.0,476.0,426.0,MN,10.4
MN-509,2019,191059,26121,98141,16510,23954,81631,11318,98943,4317,50142,3409007,4.363118158939995,16.82273463689997,29.344244220945477,47.248893712949815,13.671693037229335,519.0,315.0,204.0,183.0,336.0,375.0,199.0,176.0,0.0,231.0,144.0,95.0,104.0,136,40,0.0,0.0,114.0,83.0,31.0,516.0,232.0,284.0,MN,6.6
MN-509,2020,182260,24874,95881,17057,23768,78824,11346,94171,4666,55613,3761661,4.954816238544775,17.789760223610518,30.153252816401093,47.7364523729384,13.6475364863382,612.0,405.0,207.0,284.0,328.0,368.0,199.0,169.0,0.0,223.0,145.0,95.0,104.0,128,41,0.0,0.0,101.0,50.0,51.0,549.0,245.0,304.0,MN,14.1
MN-509,2021,182664,24561,93809,15551,23212,78258,10967,94095,4725,58218,3943369,5.0215208034433285,16.5773006854353,29.66086534284035,47.24711356195071,13.445999211667322,348.0,188.0,160.0,0.0,348.0,402.0,222.0,180.0,0.0,229.0,166.0,110.0,112.0,119,54,0.0,0.0,70.0,38.0,32.0,537.0,222.0,315.0,MN,18.2
MN-509,2022,185267,25368,96093,16328,23386,79765,11378,94654,4516,65234,4447195,4.771060916601517,16.991872456890718,29.318623456403188,48.65304028050971,13.692670578138577,555.0,378.0,177.0,234.0,321.0,377.0,209.0,168.0,0.0,206.0,164.0,102.0,107.0,104,57,0.0,0.0,64.0,51.0,13.0,620.0,236.0,384.0,MN,3.6
MN-509,2023,185267,25368,96093,16328,23386,79765,11378,94654,4516,65234,4447195,4.771060916601517,16.991872456890718,29.318623456403188,48.65304028050971,13.692670578138577,579.0,417.0,162.0,221.0,358.0,409.0,239.0,170.0,0.0,190.0,205.0,90.0,142.0,100,63,0.0,0.0,69.0,50.0,19.0,657.0,232.0,425.0,MN,15.1
MN-511,2007,273693,28287,125078,13589,25118,111489,9668,146258,7481,48308,4129576,5.114933883958484,10.864420601544635,22.52957690893272,38.49032566287125,10.335302693163507,169.0,65.0,104.0,89.0,80.0,,16.0,59.0,,,,16.0,0.0,34,25,,,,,,43.0,31.0,12.0,MN,14.5
MN-511,2008,273693,28287,125078,13589,25118,111489,9668,146258,7481,48308,4129576,5.114933883958484,10.864420601544635,22.52957690893272,38.49032566287125,10.335302693163507,143.0,42.0,101.0,18.0,125.0,,48.0,64.0,,,,33.0,15.0,40,24,,,,,,50.0,36.0,14.0,MN,8.5
MN-511,2009,273693,28287,125078,13589,25118,111489,9668,146258,7481,48308,4129576,5.114933883958484,10.864420601544635,22.52957690893272,38.49032566287125,10.335302693163507,105.0,57.0,48.0,24.0,81.0,,48.0,64.0,,,,33.0,15.0,40,24,,,,,,61.0,41.0,20.0,MN,2.2
MN-511,2010,273693,28287,125078,13589,25118,111489,9668,146258,7481,48308,4129576,5.114933883958484,10.864420601544635,22.52957690893272,38.49032566287125,10.335302693163507,73.0,23.0,50.0,12.0,61.0,,55.0,64.0,,,,39.0,16.0,40,24,,,,,,71.0,44.0,27.0,MN,8.8
MN-511,2011,279117,30905,127671,13300,26592,114371,10377,149507,7502,51282,4285055,5.017825252329322,10.417400975945986,23.250649203032236,39.023014440433215,11.072417659977717,117.0,39.0,78.0,10.0,107.0,,43.0,64.0,,,,32.0,11.0,38,26,,,,,,77.0,44.0,33.0,MN,5.0
MN-511,2012,278329,30729,127808,13738,26809,114070,10306,149379,7952,53002,4364701,5.323372093801672,10.748935903855784,23.502235469448586,38.442314148233805,11.04053116994636,161.0,46.0,115.0,28.0,133.0,,33.0,67.0,,,,23.0,10.0,42,25,,,,,,141.0,101.0,40.0,MN,18.4
MN-511,2013,277621,31544,127697,14478,27025,113219,10362,147712,8153,53492,4467083,5.5195244800693235,11.337776141961047,23.869668518534876,38.3422756706753,11.36225285551165,137.0,43.0,94.0,25.0,112.0,,33.0,92.0,,,,21.0,12.0,66,26,,,0.0,0.0,0.0,169.0,136.0,33.0,MN,11.4
MN-511,2014,276873,32119,127845,15095,27048,112750,10429,147033,7374,54421,4554216,5.015200669237519,11.807266611912864,23.989356984478935,38.55737947352854,11.600625557566104,180.0,36.0,144.0,0.0,180.0,142.0,53.0,89.0,0.0,107.0,35.0,46.0,7.0,61,28,0.0,0.0,0.0,0.0,0.0,189.0,154.0,35.0,MN,2.3
MN-511,2015,276083,31382,127888,15912,27179,111976,10306,146294,6649,54441,4612991,4.544957414521443,12.44213686976104,24.272165464028006,37.91898156665072,11.366871556741994,124.0,30.0,94.0,14.0,110.0,106.0,57.0,49.0,0.0,90.0,16.0,51.0,6.0,39,10,0.0,0.0,58.0,36.0,22.0,185.0,145.0,40.0,MN,13.7
MN-511,2016,274903,29910,127997,16228,27216,111769,9939,145436,5692,55352,4755938,3.913749002997882,12.678422150519154,24.350222333562975,36.5189594356261,10.880201380123172,123.0,35.0,88.0,6.0,117.0,117.0,64.0,53.0,0.0,87.0,29.0,45.0,18.0,42,11,0.0,0.0,66.0,59.0,7.0,174.0,125.0,49.0,MN,12.6
